#chrom	start	end	tmp/bam/control.bam_cov	tmp/bam/deleted.bam_cov	tmp/bam/inverted.bam_cov	tmp/bam/control.bam_count	tmp/bam/deleted.bam_count	tmp/bam/inverted.bam_count
chr01	13280000	13290000	142111	150308	154218	960	1015	1044
chr01	13290000	13300000	148584	142530	147036	1008	965	996
chr01	13300000	13310000	141846	157191	152193	959	1061	1029
chr01	13310000	13320000	140083	150707	151811	951	1024	1022
chr01	13320000	13330000	147195	159445	141436	996	1079	959
chr01	13330000	13340000	143545	144556	152688	976	980	1031
chr01	13340000	13350000	162976	151608	149732	1105	1022	1018
chr01	13350000	13360000	140868	159563	133515	957	1083	901
chr01	13360000	13370000	150663	159189	143846	1016	1073	968
chr01	13370000	13380000	149488	153199	129616	1011	1037	879
chr01	13380000	13390000	146925	153431	143604	992	1035	971
chr01	13390000	13400000	142840	145656	148302	966	986	1003
chr01	13400000	13410000	141204	157266	147308	961	1073	997
chr01	13410000	13420000	144704	156046	141609	979	1060	957
chr01	13420000	13430000	150238	146233	143325	1015	992	962
chr01	13430000	13440000	152738	159967	140628	1030	1084	945
chr01	13440000	13450000	140454	151934	152253	948	1029	1024
chr01	13450000	13460000	154715	153866	161717	1043	1037	1091
chr01	13460000	13470000	147294	144658	153732	999	980	1039
chr01	13470000	13480000	143069	157646	165825	970	1063	1122
chr01	13480000	13490000	166693	155030	147286	1131	1050	996
chr01	13490000	13500000	140760	141710	158387	950	964	1075
chr01	13500000	13510000	152342	146339	141937	1030	990	963
chr01	13510000	13520000	149897	154123	153236	1014	1044	1039
chr01	13520000	13530000	147785	145076	138957	999	978	943
chr01	13530000	13540000	138901	170905	139559	940	1155	948
chr01	13540000	13550000	154006	154758	144666	1038	1050	979
chr01	13550000	13560000	153978	166882	152368	1038	1126	1028
chr01	13560000	13570000	159435	152825	148280	1079	1034	1003
chr01	13570000	13580000	147147	156976	149859	998	1062	1013
chr01	13580000	13590000	137962	157177	144677	935	1061	979
chr01	13590000	13600000	147800	149893	150452	998	1014	1021
chr01	13600000	13610000	147414	150382	150019	996	1019	1018
chr01	13610000	13620000	142901	141570	149665	971	958	1019
chr01	13620000	13630000	157935	144995	150670	1069	983	1016
chr01	13630000	13640000	148783	149727	148853	1010	1016	1009
chr01	13640000	13650000	153633	160359	144708	1034	1089	981
chr01	13650000	13660000	153491	153857	156124	1038	1041	1060
chr01	13660000	13670000	148119	156152	151923	1005	1059	1029
chr01	13670000	13680000	151249	155272	150604	1024	1050	1017
chr01	13680000	13690000	151180	141929	135684	1033	957	921
chr01	13690000	13700000	157342	152307	145717	1071	1022	987
chr01	13700000	13710000	138918	147018	145375	937	995	984
chr01	13710000	13720000	150752	152648	153813	1018	1032	1038
chr01	13720000	13730000	153299	150519	151497	1041	1015	1023
chr01	13730000	13740000	141147	152325	151204	956	1029	1026
chr01	13740000	13750000	146075	144583	144643	994	978	980
chr01	13750000	13760000	135986	150090	148389	926	1016	1007
chr01	13760000	13770000	150532	145754	146184	1020	984	997
chr01	13770000	13780000	145803	148303	142338	981	999	966
chr01	13780000	13790000	136014	147760	139793	920	998	945
chr01	13790000	13800000	149131	149737	151378	1010	1015	1020
chr01	13800000	13810000	148570	150852	149744	1004	1020	1012
chr01	13810000	13820000	164153	156548	142777	1107	1053	974
chr01	13820000	13830000	158167	152709	152116	1071	1032	1028
chr01	13830000	13840000	144178	162700	147514	977	1099	996
chr01	13840000	13850000	137813	146128	148883	934	989	1002
chr01	13850000	13860000	146642	153255	154186	989	1031	1044
chr01	13860000	13870000	156266	152594	145743	1055	1031	989
chr01	13870000	13880000	155396	152706	145350	1049	1030	988
chr01	13880000	13890000	150883	152479	150265	1019	1034	1024
chr01	13890000	13900000	149670	142358	147314	1014	963	1000
chr01	13900000	13910000	146536	149832	152611	988	1010	1034
chr01	13910000	13920000	147055	153897	153967	996	1044	1043
chr01	13920000	13930000	148149	150449	149180	999	1027	1013
chr01	13930000	13940000	145991	144279	140221	985	977	950
chr01	13940000	13950000	157366	153719	147717	1064	1044	1000
chr01	13950000	13960000	151838	160186	148688	1028	1087	1002
chr01	13960000	13970000	149363	139459	166100	1008	941	1124
chr01	13970000	13980000	148731	158645	135678	1005	1074	920
chr01	13980000	13990000	144418	146922	146719	977	996	991
chr01	13990000	14000000	154492	160991	148618	1043	1086	1005
chr01	14000000	14010000	144792	146023	145224	975	989	982
chr01	14010000	14020000	141700	151930	150873	956	1031	1021
chr01	14020000	14030000	145359	155492	150080	981	1055	1017
chr01	14030000	14040000	148181	165685	163703	1004	1124	1113
chr01	14040000	14050000	153120	151693	149983	1040	1029	1020
chr01	14050000	14060000	143394	155265	145739	976	1054	989
chr01	14060000	14070000	146473	151256	149104	993	1021	1010
chr01	14070000	14080000	147410	155943	140980	996	1053	953
chr01	14080000	14090000	149638	150715	145161	1010	1017	985
chr01	14090000	14100000	141537	160956	154429	955	1089	1042
chr01	14100000	14110000	148715	157467	150181	1003	1070	1014
chr01	14110000	14120000	144847	144932	136694	980	985	921
chr01	14120000	14130000	150316	158933	136797	1018	1074	924
chr01	14130000	14140000	146909	148151	155009	1000	1001	1046
chr01	14140000	14150000	137971	151469	156220	934	1025	1053
chr01	14150000	14160000	145125	147983	141917	980	1000	958
chr01	14160000	14170000	144974	141513	143071	983	958	969
chr01	14170000	14180000	147375	156837	146688	993	1059	990
chr01	14180000	14190000	151126	153634	152241	1024	1039	1027
chr01	14190000	14200000	152273	143661	150147	1037	976	1012
chr01	14200000	14210000	146354	142484	142140	990	964	962
chr01	14210000	14220000	160712	161559	137798	1087	1090	932
chr01	14220000	14230000	144461	159338	150494	981	1076	1019
chr01	14230000	14240000	155264	145623	143465	1047	983	972
chr01	14240000	14250000	150868	153264	162826	1021	1039	1101
chr01	14250000	14260000	145655	148997	145259	983	1009	987
chr01	14260000	14270000	152840	150215	144705	1029	1016	977
chr01	14270000	14280000	151873	157047	155841	1025	1059	1050
chr01	14280000	14290000	150012	146596	154823	1015	995	1046
chr01	14290000	14300000	152242	163969	146824	1030	1115	991
chr01	14300000	14310000	136053	160075	143057	920	1081	965
chr01	14310000	14320000	135961	145482	139783	923	984	943
chr01	14320000	14330000	154945	140952	145115	1044	958	982
chr01	14330000	14340000	139417	168861	138183	945	1139	935
chr01	14340000	14350000	142854	148583	148785	966	1007	1011
chr01	14350000	14360000	143011	154928	134496	969	1039	912
chr01	14360000	14370000	138356	140751	151688	940	946	1023
chr01	14370000	14380000	147266	148255	155851	1002	1001	1051
chr01	14380000	14390000	140584	147346	160428	955	1001	1080
chr01	14390000	14400000	146288	155319	152424	994	1052	1031
chr01	14400000	14410000	161659	153346	149811	1091	1036	1012
chr01	14410000	14420000	151702	161667	146679	1032	1097	989
chr01	14420000	14430000	165037	157420	160693	1115	1065	1086
chr01	14430000	14440000	137140	147263	145531	922	1004	988
chr01	14440000	14450000	134973	150328	146018	915	1015	992
chr01	14450000	14460000	157828	148592	142749	1066	1008	966
chr01	14460000	14470000	150471	154629	140012	1023	1053	945
chr01	14470000	14480000	149612	153405	149225	1007	1036	1009
chr01	14480000	14490000	137073	160309	151300	930	1081	1025
chr01	14490000	14500000	153894	137773	147797	1045	931	998
chr01	14500000	14510000	146023	144126	153190	992	976	1034
chr01	14510000	14520000	148496	147237	142221	999	1001	960
chr01	14520000	14530000	157518	144727	134450	1064	981	910
chr01	14530000	14540000	150767	144293	147164	1021	980	997
chr01	14540000	14550000	147035	159312	161338	994	1083	1095
chr01	14550000	14560000	143549	160891	135727	974	1090	922
chr01	14560000	14570000	152792	160326	143564	1034	1090	966
chr01	14570000	14580000	136841	154565	144404	926	1048	974
chr01	14580000	14590000	141293	138091	163438	956	934	1104
chr01	14590000	14600000	151631	140924	144780	1025	951	981
chr01	14600000	14610000	145396	136007	149644	985	921	1014
chr01	14610000	14620000	142023	156685	139895	957	1059	954
chr01	14620000	14630000	153080	159058	144521	1034	1075	982
chr01	14630000	14640000	128713	155965	149787	869	1055	1024
chr01	14640000	14650000	159068	155873	154877	1069	1060	1052
chr01	14650000	14660000	150427	154383	152974	1019	1049	1038
chr01	14660000	14670000	152604	145911	150608	1033	994	1019
chr01	14670000	14680000	140434	150724	143533	953	1016	971
chr01	14680000	14690000	129333	150697	131244	876	1016	888
chr01	14690000	14700000	144158	151972	154702	973	1024	1045
chr01	14700000	14710000	158630	156351	153082	1068	1060	1040
chr01	14710000	14720000	152652	155473	147798	1033	1052	999
chr01	14720000	14730000	160355	163409	134287	1087	1099	910
chr01	14730000	14740000	153122	155100	140835	1034	1048	955
chr01	14740000	14750000	146267	159587	148735	984	1081	1003
chr01	14750000	14760000	150265	151899	153758	1014	1033	1038
chr01	14760000	14770000	146121	143987	149361	987	975	1008
chr01	14770000	14780000	148394	159922	157144	1002	1082	1063
chr01	14780000	14790000	140339	161365	151188	951	1095	1024
chr01	14790000	14800000	146496	138138	158122	987	937	1067
chr01	14800000	14810000	145187	143527	145817	981	973	987
chr01	14810000	14820000	144472	154565	160776	979	1040	1090
chr01	14820000	14830000	138481	146738	143106	934	989	968
chr01	14830000	14840000	155394	152461	153687	1050	1030	1038
chr01	14840000	14850000	159774	145714	144842	1083	981	984
chr01	14850000	14860000	148696	163576	137809	1010	1108	935
chr01	14860000	14870000	141177	170686	149152	958	1153	1015
chr01	14870000	14880000	153937	146926	153607	1042	995	1040
chr01	14880000	14890000	136239	159066	137093	924	1074	927
chr01	14890000	14900000	153163	147756	134262	1035	1003	908
chr01	14900000	14910000	147738	151722	153947	1000	1032	1040
chr01	14910000	14920000	147392	155916	148502	999	1058	1002
chr01	14920000	14930000	145829	156755	149856	988	1058	1016
chr01	14930000	14940000	140144	157337	151048	949	1064	1024
chr01	14940000	14950000	137149	159650	159096	930	1077	1073
chr01	14950000	14960000	138121	143151	143238	937	967	966
chr01	14960000	14970000	154082	144529	151294	1042	973	1024
chr01	14970000	14980000	140982	145941	150822	958	985	1020
chr01	14980000	14990000	153453	149043	136678	1034	1011	925
chr01	14990000	15000000	139244	148063	150235	943	1002	1010
chr01	15000000	15010000	147713	147492	145213	1003	1006	980
chr01	15010000	15020000	150779	151105	149038	1023	1019	1008
chr01	15020000	15030000	161957	154342	144240	1090	1044	973
chr01	15030000	15040000	133898	153780	150418	902	1037	1018
chr01	15040000	15050000	127264	139569	150676	862	943	1016
chr01	15050000	15060000	151813	147051	139892	1026	992	946
chr01	15060000	15070000	142577	145676	141950	967	986	958
chr01	15070000	15080000	152518	143872	135437	1035	974	916
chr01	15080000	15090000	146494	140353	150532	991	948	1014
chr01	15090000	15100000	152046	152627	131495	1029	1037	895
chr01	15100000	15110000	144882	155567	160790	981	1054	1088
chr01	15110000	15120000	139126	158401	154599	938	1068	1048
chr01	15120000	15130000	142534	154320	154819	962	1047	1051
chr01	15130000	15140000	149296	165294	144371	1014	1117	979
chr01	15140000	15150000	146874	151031	151395	993	1022	1024
chr01	15150000	15160000	138373	142465	159713	942	964	1083
chr01	15160000	15170000	148998	142742	144299	1009	965	980
chr01	15170000	15180000	144244	154769	151094	973	1045	1023
chr01	15180000	15190000	151837	152618	152821	1022	1035	1029
chr01	15190000	15200000	143463	145332	143203	969	984	971
chr01	15200000	15210000	148397	172865	139441	1005	1171	941
chr01	15210000	15220000	148433	148557	141303	1009	1003	955
chr01	15220000	15230000	150423	152340	138529	1022	1025	935
chr01	15230000	15240000	146747	155551	141142	999	1058	954
chr01	15240000	15250000	144725	152545	152305	989	1032	1033
chr01	15250000	15260000	155665	158704	146017	1057	1068	986
chr01	15260000	15270000	155166	153620	134011	1051	1044	914
chr01	15270000	15280000	151212	147453	154391	1026	1007	1044
chr01	15280000	15290000	143706	157727	157899	974	1066	1066
chr01	15290000	15300000	159912	144097	139796	1077	976	944
chr01	15300000	15310000	152839	158622	144589	1035	1067	977
chr01	15310000	15320000	160378	162612	143842	1083	1093	978
chr01	15320000	15330000	137721	161925	148860	934	1092	1010
chr01	15330000	15340000	143100	146849	152578	972	1001	1033
chr01	15340000	15350000	140667	159999	146857	951	1083	994
chr01	15350000	15360000	148741	152727	140322	1003	1037	950
chr01	15360000	15370000	144614	146420	143401	979	991	969
chr01	15370000	15380000	142988	135598	168546	967	916	1140
chr01	15380000	15390000	148462	144312	157254	1003	977	1061
chr01	15390000	15400000	156777	160481	136577	1065	1090	926
chr01	15400000	15410000	146082	143092	151060	989	970	1021
chr01	15410000	15420000	158618	150667	144549	1073	1018	985
chr01	15420000	15430000	143494	152140	144188	973	1033	979
chr01	15430000	15440000	146021	153117	146428	991	1035	991
chr01	15440000	15450000	152587	146865	164450	1033	994	1107
chr01	15450000	15460000	144928	137882	145841	977	933	988
chr01	15460000	15470000	142765	148703	160017	967	1009	1083
chr01	15470000	15480000	143866	143144	134481	977	968	914
chr01	15480000	15490000	144109	154814	142422	974	1047	962
chr01	15490000	15500000	157979	151035	150670	1066	1020	1014
chr01	15500000	15510000	148740	156679	145797	1012	1062	984
chr01	15510000	15520000	157365	147048	146579	1067	1000	991
chr01	15520000	15530000	133503	148281	143501	906	1009	971
chr01	15530000	15540000	140202	142960	146442	948	964	990
chr01	15540000	15550000	159137	136394	148381	1075	923	1004
chr01	15550000	15560000	150180	139876	149881	1020	948	1013
chr01	15560000	15570000	136181	158805	145393	924	1075	985
chr01	15570000	15580000	155919	158849	157024	1055	1077	1063
chr01	15580000	15590000	154542	163772	143644	1045	1109	967
chr01	15590000	15600000	142912	143626	141502	966	972	958
chr01	15600000	15610000	156955	152803	146885	1065	1035	997
chr01	15610000	15620000	153055	154963	139677	1036	1042	948
chr01	15620000	15630000	148780	142269	152546	1006	963	1032
chr01	15630000	15640000	145820	154225	147301	988	1046	998
chr01	15640000	15650000	152987	153169	156389	1035	1037	1059
chr01	15650000	15660000	140179	152381	141746	947	1032	957
chr01	15660000	15670000	144311	164142	154052	983	1113	1039
chr01	15670000	15680000	145992	153962	149246	990	1042	1007
chr01	15680000	15690000	146801	147855	151664	992	1001	1024
chr01	15690000	15700000	151928	147238	149200	1026	999	1012
chr01	15700000	15710000	142054	142980	145431	965	966	985
chr01	15710000	15720000	147289	142443	140227	994	970	947
chr01	15720000	15730000	149000	156177	135931	1008	1061	919
chr01	15730000	15740000	145721	147995	150995	985	1001	1021
chr01	15740000	15750000	143841	151759	146082	971	1024	990
chr01	15750000	15760000	139839	147022	155576	943	992	1051
chr01	15760000	15770000	140894	146220	149779	951	993	1018
chr01	15770000	15780000	157500	148913	145721	1065	1008	989
chr01	15780000	15790000	146313	156722	142136	993	1058	962
chr01	15790000	15800000	139664	168176	155582	947	1131	1055
chr01	15800000	15810000	146230	147212	133811	994	995	907
chr01	15810000	15820000	136882	164758	147506	925	1110	992
chr01	15820000	15830000	139232	151949	159860	944	1026	1080
chr01	15830000	15840000	139861	146045	146471	950	987	990
chr01	15840000	15850000	153756	143490	144887	1040	972	984
chr01	15850000	15860000	148497	147938	156186	1003	1000	1059
chr01	15860000	15870000	146900	158405	151590	999	1069	1021
chr01	15870000	15880000	142561	143838	143196	968	971	964
chr01	15880000	15890000	148401	147544	145983	1006	1003	988
chr01	15890000	15900000	149252	162934	145773	1013	1101	992
chr01	15900000	15910000	151408	156705	161631	1027	1063	1095
chr01	15910000	15920000	146562	147119	142830	990	994	970
chr01	15920000	15930000	156426	149058	154943	1064	1011	1048
chr01	15930000	15940000	145720	144832	145183	993	983	982
chr01	15940000	15950000	146241	158522	145226	998	1079	980
chr01	15950000	15960000	144245	151525	149270	980	1027	1010
chr01	15960000	15970000	141219	139144	148742	953	940	1010
chr01	15970000	15980000	139283	140117	148459	938	940	1006
chr01	15980000	15990000	153778	148992	131433	1039	1003	894
chr01	15990000	16000000	155823	157386	157987	1048	1065	1070
chr01	16000000	16010000	171564	149940	138689	1156	1017	940
chr01	16010000	16020000	150800	140904	135069	1021	952	916
chr01	16020000	16030000	142086	148985	153045	967	1010	1033
chr01	16030000	16040000	135479	148278	145665	918	1013	989
chr01	16040000	16050000	151020	140501	147791	1022	960	1005
chr01	16050000	16060000	150102	148650	154257	1017	1004	1042
chr01	16060000	16070000	151297	144948	148737	1027	981	1004
chr01	16070000	16080000	142005	146306	142907	961	989	968
chr01	16080000	16090000	146246	146900	147524	991	997	994
chr01	16090000	16100000	142282	165734	135375	966	1124	916
chr01	16100000	16110000	145389	156022	148729	987	1058	1004
chr01	16110000	16120000	152788	159001	147738	1035	1077	1003
chr01	16120000	16130000	148759	162051	135573	1003	1098	918
chr01	16130000	16140000	156812	159410	161829	1058	1077	1091
chr01	16140000	16150000	147714	147138	139022	1002	990	938
chr01	16150000	16160000	151598	147412	140715	1027	996	955
chr01	16160000	16170000	138706	149420	144757	944	1014	979
